tpep_pickup_datetime,trip_distance,total_sum,mean_bill
2023-11-29 17:15:00,2.164931898858459,23.94426831980585,11.060056130371287
2023-11-29 17:30:00,2.1719636140265086,23.883328927211046,10.996192004770643
2023-11-29 17:45:00,2.157215907429336,23.635414841795075,10.956443794242372
2023-11-29 18:00:00,2.134928373353102,23.37446957615907,10.948596621743944
2023-11-29 18:15:00,2.127281757704213,23.15880455135862,10.886571309835265
2023-11-29 18:30:00,2.1119693868938816,23.001591298556527,10.891062835141497
2023-11-29 18:45:00,2.1017711854959056,22.810003713497036,10.852753083164519
2023-11-29 19:00:00,2.1239505917098187,22.688795084485285,10.682355405556018
2023-11-29 19:15:00,2.1386396079956436,22.427952002147098,10.487017970815018
2023-11-29 19:30:00,2.1360547358371282,21.952684166464735,10.277210503157539
2023-11-29 19:45:00,2.1449904831694036,21.84077738123699,10.182225773312247
2023-11-29 20:00:00,2.170548265689667,21.606037062834798,9.954184113003231
2023-11-29 20:15:00,2.1685826351464046,20.910516188427273,9.642480692009954
2023-11-29 20:30:00,2.1928175673748487,20.512661041419864,9.35447679123475
2023-11-29 20:45:00,2.2094578385368875,20.269468484868387,9.173955769299004
2023-11-29 21:00:00,2.176789636294867,19.9708090492796,9.174432253946271
2023-11-29 21:15:00,2.195975372895925,19.984492200944555,9.100508342491183
2023-11-29 21:30:00,2.244338692407374,20.074053268778872,8.94430655082927
2023-11-29 21:45:00,2.2521367092797226,19.927776703524327,8.84838678816155
2023-11-29 22:00:00,2.251420147390397,19.866568249176588,8.824016375710134
2023-11-29 22:15:00,2.3021905194565666,20.196991067038397,8.772945113076874
2023-11-29 22:30:00,2.3181157150348217,20.268503098194554,8.743525168626057
2023-11-29 22:45:00,2.3103448126703627,20.028752034662265,8.66916138440498
2023-11-29 23:00:00,2.382868852925481,20.150484772638404,8.456396896496999
2023-11-29 23:15:00,2.3838147323335233,19.864626487664314,8.333125145266122
2023-11-29 23:30:00,2.3179613764047566,19.24363693252311,8.301966170968171
2023-11-29 23:45:00,2.3362237232660266,19.183133196233022,8.211171304011552
2023-11-30 00:00:00,2.3833010927202634,19.196138345731203,8.054432738005849
2023-11-30 00:15:00,2.3485219712809595,18.812930383193326,8.01054050728431
2023-11-30 00:30:00,2.2753417766498347,18.349090812845834,8.064322907946888
2023-11-30 00:45:00,2.272505494863292,18.215128813579835,8.015438842613497
2023-11-30 01:00:00,2.2729211491378134,18.047810071318068,7.940359074121044
2023-11-30 01:15:00,2.3350352258787117,18.277821790054208,7.827642849874338
2023-11-30 01:30:00,2.356565122645758,18.341550690335108,7.783171580568383
2023-11-30 01:45:00,2.246136763980228,17.72321514407655,7.890532503760116
2023-11-30 02:00:00,2.209901982345954,17.54821241311186,7.940719793591613
2023-11-30 02:15:00,2.222772785894204,17.610954724677967,7.922966682171799
2023-11-30 02:30:00,2.261519167218344,17.788055476931753,7.86553381230501
2023-11-30 02:45:00,2.3289025850900105,18.07480449116494,7.761082239713501
2023-11-30 03:00:00,2.263999643943668,17.811580351224844,7.867307046126031
2023-11-30 03:15:00,2.168709439304835,17.375333310789433,8.011830905461903
2023-11-30 03:30:00,2.2454938118761563,17.679888707146993,7.87349696251226
2023-11-30 03:45:00,2.3542943608913705,18.098048619036526,7.687249699814232
2023-11-30 04:00:00,2.352070165384342,18.31611425984021,7.787231235445414
2023-11-30 04:15:00,2.249556668602424,17.988192745668865,7.996327897284908
2023-11-30 04:30:00,2.087576329494733,16.988561998670676,8.137935728933325
2023-11-30 04:45:00,2.007543979340558,16.5418406200767,8.239839719730771
2023-11-30 05:00:00,2.0699355599092106,17.069898660355435,8.246584575369166
2023-11-30 05:15:00,2.0262478646913586,17.052990753560014,8.416043787494653
2023-11-30 05:30:00,1.8997517915671833,16.35656171612254,8.609841448092194
2023-11-30 05:45:00,1.917620729349773,16.12412777269576,8.408402936989074
2023-11-30 06:00:00,1.9265123201556418,15.892231827289272,8.249224082826187
2023-11-30 06:15:00,1.8734042513961662,15.524119718017262,8.286582944630245
2023-11-30 06:30:00,1.8938273555223375,15.680207408227805,8.279639304240083
2023-11-30 06:45:00,1.9229739032301243,15.889290330289352,8.262873616536991
2023-11-30 07:00:00,1.9034367298468038,15.980156859392885,8.395423188391995
2023-11-30 07:15:00,1.9326194912743189,16.515231158046902,8.545516193235322
2023-11-30 07:30:00,1.9773246161173603,17.113584872893625,8.654919244619308
2023-11-30 07:45:00,1.9264882324348336,17.350614807800312,9.006343519613075
2023-11-30 08:00:00,1.8991116199383924,17.89410135085877,9.422353674735168
2023-11-30 08:15:00,1.9584800168086298,18.59390773217714,9.49405026990072
2023-11-30 08:30:00,2.015831915677706,19.153678372257026,9.50162472540163
2023-11-30 08:45:00,2.0314323940937533,19.53508473619154,9.616408989532914
2023-11-30 09:00:00,2.00116196805792,19.523650232867084,9.756156945064433
2023-11-30 09:15:00,1.9895919461219649,19.63608641873399,9.869403852889475
2023-11-30 09:30:00,2.0246331598773266,20.012546868121497,9.884529832226034
2023-11-30 09:45:00,1.9947938571486286,19.865250201323143,9.95854791217307
2023-11-30 10:00:00,1.979362607818072,19.70989841711068,9.9576996853738
2023-11-30 10:15:00,2.0156869456463244,20.04826329258815,9.94611952807966
2023-11-30 10:30:00,2.0354846684664345,20.4105604307019,10.027371243272261
2023-11-30 10:45:00,1.9984434068553747,20.36570683778655,10.190784871828194
2023-11-30 11:00:00,1.9647034762479034,20.28528638162779,10.324859006391977
2023-11-30 11:15:00,1.9985372602339668,20.536512553727672,10.275771666785678
2023-11-30 11:30:00,2.014138987391089,20.741947453505702,10.29817087269271
2023-11-30 11:45:00,2.0156397023623542,20.943323875501417,10.390410474131654
2023-11-30 12:00:00,2.0035927810958865,21.05832732114211,10.510283087376683
2023-11-30 12:15:00,2.0229197835603006,21.416818958437517,10.58708265769408
2023-11-30 12:30:00,2.072160424447787,21.73215410867685,10.487679357387728
2023-11-30 12:45:00,2.0584247149969364,21.40791187178042,10.400143233711749
2023-11-30 13:00:00,2.0315754147872145,21.203030363393733,10.436742938048658
2023-11-30 13:15:00,2.0421749785401504,21.48230526652753,10.5193264496288
2023-11-30 13:30:00,2.0861016052071015,21.92830831554924,10.511620460295015
2023-11-30 13:45:00,2.09286950196986,21.99607302915814,10.510006958606304
2023-11-30 14:00:00,2.05224026514104,21.657688278162286,10.553193330252617
2023-11-30 14:15:00,2.0932801153401197,22.001045874020026,10.51032096124663
2023-11-30 14:30:00,2.144393788524408,22.519588425272318,10.501610546432524
2023-11-30 14:45:00,2.092043582011723,22.27235399867071,10.646218936439872
2023-11-30 15:00:00,2.054283732888485,22.102591531506633,10.759269120253729
2023-11-30 15:15:00,2.0672860171625773,22.25630246813555,10.765952211432799
2023-11-30 15:30:00,2.06644613024434,22.243913188111236,10.764332475234221
2023-11-30 15:45:00,2.0396743167351263,21.988807215528464,10.780548166496303
2023-11-30 16:00:00,2.065282794398803,22.3281341826864,10.81117522658007
2023-11-30 16:15:00,2.16942740627948,23.733871303152924,10.94015463917089
2023-11-30 16:30:00,2.244640438391721,24.67843792276928,10.994383555012185
2023-11-30 16:45:00,2.2249673709664632,24.470471911543378,10.998126188661406
2023-11-30 17:00:00,2.162449824580389,23.853086824629482,11.030585104677764
2023-11-30 17:15:00,2.167075694364795,23.74513309016281,10.957223668702026
2023-11-30 17:30:00,2.1839245655157034,23.779224593061926,10.888299425967945
2023-11-30 17:45:00,2.13897571283454,23.512638969853015,10.992475898052344
2023-11-30 18:00:00,2.09833012527847,23.371300870665486,11.138047626115968
2023-11-30 18:15:00,2.0976703017605822,23.30985628007834,11.11225928141057
2023-11-30 18:30:00,2.118103746911834,23.22826785060137,10.966539237970693
2023-11-30 18:45:00,2.119200513475337,22.974915933013257,10.841312932364309
2023-11-30 19:00:00,2.137009539700188,22.947501262150983,10.738137025523248
2023-11-30 19:15:00,2.171593807894784,23.029797429848514,10.605020766832252
2023-11-30 19:30:00,2.169321371168039,22.72845342557983,10.477218234079364
2023-11-30 19:45:00,2.193149452599975,22.584214428195345,10.297617611705302
2023-11-30 20:00:00,2.232612798776166,22.289403587929222,9.98355093196072
2023-11-30 20:15:00,2.2417468018092443,21.49029317161707,9.586405188254497
